OrderID,OrderDate,CustomerID,ProductID,ProductName,Category,Quantity,UnitPrice,Discount,Sales,Profit,ShipMode,DeliveryDays,DeliveryDate,Returned,CustomerRating,CustomerName,Segment,Region,City,JoinDate,DiscountBand,YearMonth
ORD004951,2022-10-03,CUST00863,PRD0014,Blender,Home & Kitchen,2,137.7,0.0,275.4,137.32,Express,2,2022-10-05,Yes,3,Customer 863,Consumer,South,Charlotte,2024-01-29,No Discount,2022-10
ORD004952,2022-06-03,CUST00577,PRD0008,Jeans,Clothing,3,293.74,0.0,881.22,511.14,Standard,9,2022-06-12,No,3,Customer 577,Home Office,West,Los Angeles,2021-02-18,No Discount,2022-06
ORD004952,2022-06-03,CUST00577,PRD0004,Tablet,Electronics,1,382.63,0.0,382.63,235.79,Standard,4,2022-06-07,No,3,Customer 577,Home Office,West,Los Angeles,2021-02-18,No Discount,2022-06
ORD004953,2022-01-14,CUST00057,PRD0026,Fitness Tracker,Sports,2,225.89,0.1,406.6,94.82,Standard,7,2022-01-21,No,4,Customer 57,Consumer,South,Miami,2024-01-28,1-10%,2022-01
ORD004954,2024-02-01,CUST00755,PRD0021,Hair Dryer,Beauty,1,143.53,0.2,114.82,63.24,Standard,7,2024-02-08,No,4,Customer 755,Consumer,West,Los Angeles,2022-02-12,11-20%,2024-02
ORD004954,2024-02-01,CUST00755,PRD0004,Tablet,Electronics,4,382.63,0.1,1377.47,790.11,Express,3,2024-02-04,No,3,Customer 755,Consumer,West,Los Angeles,2022-02-12,1-10%,2024-02
ORD004955,2023-04-10,CUST00154,PRD0025,Bicycle,Sports,1,420.47,0.15,357.4,200.59,Express,4,2023-04-14,No,4,Customer 154,Consumer,West,Los Angeles,2024-01-28,11-20%,2023-04
ORD004955,2023-04-10,CUST00154,PRD0002,Laptop,Electronics,2,252.23,0.0,504.46,232.92,Standard,9,2023-04-19,No,3,Customer 154,Consumer,West,Los Angeles,2024-01-28,No Discount,2023-04
ORD004955,2023-04-10,CUST00154,PRD0009,Jacket,Clothing,3,99.78,0.1,269.41,140.14,Standard,7,2023-04-17,Yes,2,Customer 154,Consumer,West,Los Angeles,2024-01-28,1-10%,2023-04
ORD004955,2023-04-10,CUST00154,PRD0026,Fitness Tracker,Sports,3,225.89,0.15,576.02,108.35,Standard,6,2023-04-16,No,5,Customer 154,Consumer,West,Los Angeles,2024-01-28,11-20%,2023-04
ORD004956,2022-08-02,CUST00617,PRD0004,Tablet,Electronics,2,382.63,0.1,688.73,395.05,Same Day,1,2022-08-03,No,5,Customer 617,Consumer,Central,Dallas,2023-08-24,1-10%,2022-08
ORD004957,2022-12-03,CUST00339,PRD0005,Smartwatch,Electronics,1,314.64,0.0,314.64,166.07,Standard,4,2022-12-07,No,5,Customer 339,Home Office,West,Seattle,2022-11-03,No Discount,2022-12
ORD004958,2024-12-16,CUST00374,PRD0017,Storage Box,Home & Kitchen,3,172.28,0.1,465.16,269.32,Standard,5,2024-12-21,No,3,Customer 374,Consumer,East,Boston,2021-01-02,1-10%,2024-12
ORD004958,2024-12-16,CUST00374,PRD0011,Dress,Clothing,2,237.5,0.05,451.25,121.69,Same Day,1,2024-12-17,Yes,1,Customer 374,Consumer,East,Boston,2021-01-02,1-10%,2024-12
ORD004958,2024-12-16,CUST00374,PRD0014,Blender,Home & Kitchen,3,137.7,0.0,413.1,205.98,Standard,4,2024-12-20,No,5,Customer 374,Consumer,East,Boston,2021-01-02,No Discount,2024-12
ORD004959,2023-08-12,CUST00032,PRD0005,Smartwatch,Electronics,1,314.64,0.05,298.91,150.34,Express,4,2023-08-16,No,4,Customer 32,Consumer,East,Philadelphia,2022-06-25,1-10%,2023-08
ORD004959,2023-08-12,CUST00032,PRD0001,Smartphone,Electronics,4,256.66,0.05,975.31,485.79,Express,2,2023-08-14,No,5,Customer 32,Consumer,East,Philadelphia,2022-06-25,1-10%,2023-08
ORD004960,2022-03-22,CUST00272,PRD0006,Camera,Electronics,2,233.09,0.15,396.25,229.45,Express,3,2022-03-25,No,3,Customer 272,Consumer,West,Seattle,2024-06-12,11-20%,2022-03
ORD004961,2023-05-07,CUST00846,PRD0004,Tablet,Electronics,1,382.63,0.1,344.37,197.53,Standard,7,2023-05-14,No,4,Customer 846,Consumer,West,San Francisco,2021-12-08,1-10%,2023-05
ORD004962,2024-10-24,CUST00654,PRD0016,Lamp,Home & Kitchen,3,211.91,0.25,476.8,145.87,Same Day,1,2024-10-25,No,5,Customer 654,Corporate,South,Miami,2023-10-10,21%+,2024-10
ORD004963,2023-06-14,CUST00874,PRD0017,Storage Box,Home & Kitchen,4,172.28,0.25,516.84,255.72,Standard,7,2023-06-21,No,3,Customer 874,Consumer,Central,Chicago,2021-04-23,21%+,2023-06
ORD004963,2023-06-14,CUST00874,PRD0008,Jeans,Clothing,1,293.74,0.0,293.74,170.38,Express,3,2023-06-17,No,5,Customer 874,Consumer,Central,Chicago,2021-04-23,No Discount,2023-06
ORD004964,2025-08-06,CUST00102,PRD0005,Smartwatch,Electronics,1,314.64,0.1,283.18,134.61,Standard,6,2025-08-12,No,4,Customer 102,Corporate,West,Seattle,2023-02-08,1-10%,2025-08
ORD004964,2025-08-06,CUST00102,PRD0001,Smartphone,Electronics,1,256.66,0.05,243.83,121.45,Standard,8,2025-08-14,No,4,Customer 102,Corporate,West,Seattle,2023-02-08,1-10%,2025-08
ORD004964,2025-08-06,CUST00102,PRD0006,Camera,Electronics,4,233.09,0.0,932.36,598.76,Standard,4,2025-08-10,No,4,Customer 102,Corporate,West,Seattle,2023-02-08,No Discount,2025-08
ORD004965,2024-06-13,CUST00341,PRD0011,Dress,Clothing,3,237.5,0.05,676.88,182.54,Express,2,2024-06-15,No,5,Customer 341,Home Office,South,Miami,2021-10-22,1-10%,2024-06
ORD004965,2024-06-13,CUST00341,PRD0004,Tablet,Electronics,1,382.63,0.1,344.37,197.53,Standard,6,2024-06-19,No,4,Customer 341,Home Office,South,Miami,2021-10-22,1-10%,2024-06
ORD004966,2024-11-17,CUST00851,PRD0013,Cookware Set,Home & Kitchen,2,56.91,0.05,108.13,65.59,Standard,8,2024-11-25,No,5,Customer 851,Consumer,Central,Chicago,2021-09-29,1-10%,2024-11
ORD004967,2025-06-06,CUST00181,PRD0011,Dress,Clothing,3,237.5,0.1,641.25,146.91,Same Day,1,2025-06-07,No,4,Customer 181,Consumer,South,Atlanta,2023-03-15,1-10%,2025-06
ORD004968,2024-11-03,CUST00119,PRD0021,Hair Dryer,Beauty,3,143.53,0.1,387.53,232.79,Standard,4,2024-11-07,No,4,Customer 119,Consumer,South,Atlanta,2023-01-05,1-10%,2024-11
ORD004968,2024-11-03,CUST00119,PRD0026,Fitness Tracker,Sports,4,225.89,0.05,858.38,234.82,Same Day,1,2024-11-04,No,4,Customer 119,Consumer,South,Atlanta,2023-01-05,1-10%,2024-11
ORD004968,2024-11-03,CUST00119,PRD0022,Yoga Mat,Sports,2,144.12,0.0,288.24,171.96,Standard,9,2024-11-12,No,4,Customer 119,Consumer,South,Atlanta,2023-01-05,No Discount,2024-11
ORD004969,2022-04-09,CUST00270,PRD0024,Running Shoes,Sports,3,271.75,0.0,815.25,378.6,Express,3,2022-04-12,No,4,Customer 270,Consumer,South,Miami,2024-02-13,No Discount,2022-04
ORD004970,2022-05-26,CUST00192,PRD0004,Tablet,Electronics,3,382.63,0.0,1147.89,707.37,Standard,7,2022-06-02,No,5,Customer 192,Corporate,West,San Francisco,2022-03-01,No Discount,2022-05
ORD004971,2022-12-17,CUST00793,PRD0026,Fitness Tracker,Sports,3,225.89,0.0,677.67,210.0,Standard,4,2022-12-21,No,4,Customer 793,Home Office,East,New York,2022-05-04,No Discount,2022-12
ORD004971,2022-12-17,CUST00793,PRD0009,Jacket,Clothing,1,99.78,0.25,74.84,31.75,Standard,9,2022-12-26,No,5,Customer 793,Home Office,East,New York,2022-05-04,21%+,2022-12
ORD004971,2022-12-17,CUST00793,PRD0019,Perfume,Beauty,1,141.9,0.0,141.9,85.17,Standard,7,2022-12-24,No,5,Customer 793,Home Office,East,New York,2022-05-04,No Discount,2022-12
ORD004972,2024-10-09,CUST00453,PRD0024,Running Shoes,Sports,2,271.75,0.05,516.32,225.22,Standard,8,2024-10-17,No,4,Customer 453,Corporate,East,Philadelphia,2021-05-21,1-10%,2024-10
ORD004973,2025-04-16,CUST00367,PRD0018,Skincare Kit,Beauty,2,154.57,0.1,278.23,130.39,Standard,6,2025-04-22,No,4,Customer 367,Corporate,East,New York,2021-04-27,1-10%,2025-04
ORD004973,2025-04-16,CUST00367,PRD0009,Jacket,Clothing,2,99.78,0.1,179.6,93.42,Express,3,2025-04-19,No,3,Customer 367,Corporate,East,New York,2021-04-27,1-10%,2025-04
ORD004973,2025-04-16,CUST00367,PRD0023,Dumbbells,Sports,3,137.68,0.0,413.04,168.45,Standard,9,2025-04-25,No,5,Customer 367,Corporate,East,New York,2021-04-27,No Discount,2025-04
ORD004974,2024-07-08,CUST00614,PRD0002,Laptop,Electronics,2,252.23,0.15,428.79,157.25,Express,3,2024-07-11,No,3,Customer 614,Corporate,East,New York,2021-09-16,11-20%,2024-07
ORD004974,2024-07-08,CUST00614,PRD0021,Hair Dryer,Beauty,2,143.53,0.15,244.0,140.84,Express,4,2024-07-12,No,3,Customer 614,Corporate,East,New York,2021-09-16,11-20%,2024-07
ORD004975,2022-11-30,CUST00479,PRD0001,Smartphone,Electronics,4,256.66,0.15,872.64,383.12,Standard,4,2022-12-04,No,3,Customer 479,Home Office,East,Boston,2024-06-25,11-20%,2022-11
ORD004975,2022-11-30,CUST00479,PRD0017,Storage Box,Home & Kitchen,1,172.28,0.0,172.28,107.0,Same Day,1,2022-12-01,No,5,Customer 479,Home Office,East,Boston,2024-06-25,No Discount,2022-11
ORD004976,2023-06-23,CUST00808,PRD0010,Sneakers,Clothing,4,218.68,0.0,874.72,279.68,Express,4,2023-06-27,Yes,2,Customer 808,Consumer,East,New York,2022-06-04,No Discount,2023-06
ORD004977,2024-10-22,CUST00077,PRD0001,Smartphone,Electronics,3,256.66,0.0,769.98,402.84,Standard,7,2024-10-29,No,4,Customer 77,Consumer,West,Los Angeles,2021-09-03,No Discount,2024-10
ORD004978,2023-02-24,CUST00244,PRD0008,Jeans,Clothing,4,293.74,0.05,1116.21,622.77,Express,4,2023-02-28,No,4,Customer 244,Home Office,West,Los Angeles,2021-10-12,1-10%,2023-02
ORD004979,2022-12-04,CUST00694,PRD0007,T-Shirt,Clothing,1,102.69,0.15,87.29,39.87,Standard,6,2022-12-10,No,4,Customer 694,Consumer,South,Charlotte,2024-02-16,11-20%,2022-12
ORD004980,2023-11-23,CUST00618,PRD0025,Bicycle,Sports,4,420.47,0.0,1681.88,1054.64,Express,2,2023-11-25,No,4,Customer 618,Home Office,South,Miami,2023-03-25,No Discount,2023-11
ORD004980,2023-11-23,CUST00618,PRD0004,Tablet,Electronics,4,382.63,0.0,1530.52,943.16,Express,3,2023-11-26,No,5,Customer 618,Home Office,South,Miami,2023-03-25,No Discount,2023-11
ORD004980,2023-11-23,CUST00618,PRD0008,Jeans,Clothing,3,293.74,0.1,793.1,423.02,Standard,4,2023-11-27,No,5,Customer 618,Home Office,South,Miami,2023-03-25,1-10%,2023-11
ORD004981,2025-05-24,CUST00337,PRD0022,Yoga Mat,Sports,4,144.12,0.0,576.48,343.92,Express,4,2025-05-28,No,4,Customer 337,Corporate,Central,Houston,2022-02-26,No Discount,2025-05
ORD004981,2025-05-24,CUST00337,PRD0018,Skincare Kit,Beauty,4,154.57,0.0,618.28,322.6,Express,4,2025-05-28,No,4,Customer 337,Corporate,Central,Houston,2022-02-26,No Discount,2025-05
ORD004981,2025-05-24,CUST00337,PRD0023,Dumbbells,Sports,1,137.68,0.2,110.14,28.61,Standard,8,2025-06-01,Yes,2,Customer 337,Corporate,Central,Houston,2022-02-26,11-20%,2025-05
ORD004982,2024-10-01,CUST00545,PRD0019,Perfume,Beauty,3,141.9,0.15,361.84,191.65,Standard,8,2024-10-09,No,4,Customer 545,Home Office,South,Miami,2023-02-09,11-20%,2024-10
ORD004982,2024-10-01,CUST00545,PRD0023,Dumbbells,Sports,3,137.68,0.1,371.74,127.15,Same Day,1,2024-10-02,No,3,Customer 545,Home Office,South,Miami,2023-02-09,1-10%,2024-10
ORD004983,2025-04-28,CUST00125,PRD0022,Yoga Mat,Sports,1,144.12,0.2,115.3,57.16,Express,2,2025-04-30,No,5,Customer 125,Consumer,South,Atlanta,2023-01-21,11-20%,2025-04
ORD004984,2024-06-11,CUST00729,PRD0024,Running Shoes,Sports,4,271.75,0.15,923.95,341.75,Same Day,1,2024-06-12,No,4,Customer 729,Consumer,South,Charlotte,2024-09-14,11-20%,2024-06
ORD004984,2024-06-11,CUST00729,PRD0020,Makeup Set,Beauty,4,161.81,0.2,517.79,212.35,Standard,6,2024-06-17,Yes,2,Customer 729,Consumer,South,Charlotte,2024-09-14,11-20%,2024-06
ORD004984,2024-06-11,CUST00729,PRD0017,Storage Box,Home & Kitchen,2,172.28,0.15,292.88,162.32,Standard,7,2024-06-18,No,4,Customer 729,Consumer,South,Charlotte,2024-09-14,11-20%,2024-06
ORD004985,2022-04-06,CUST00670,PRD0016,Lamp,Home & Kitchen,1,211.91,0.05,201.31,91.0,Standard,8,2022-04-14,No,5,Customer 670,Home Office,West,Los Angeles,2024-09-29,1-10%,2022-04
ORD004985,2022-04-06,CUST00670,PRD0007,T-Shirt,Clothing,2,102.69,0.0,205.38,110.54,Express,4,2022-04-10,No,5,Customer 670,Home Office,West,Los Angeles,2024-09-29,No Discount,2022-04
ORD004986,2023-10-14,CUST00289,PRD0013,Cookware Set,Home & Kitchen,3,56.91,0.05,162.19,98.38,Standard,8,2023-10-22,No,4,Customer 289,Corporate,Central,Chicago,2023-11-29,1-10%,2023-10
ORD004987,2022-01-13,CUST00518,PRD0018,Skincare Kit,Beauty,2,154.57,0.05,293.68,145.84,Express,3,2022-01-16,Yes,3,Customer 518,Home Office,Central,Chicago,2021-07-11,1-10%,2022-01
ORD004987,2022-01-13,CUST00518,PRD0024,Running Shoes,Sports,3,271.75,0.0,815.25,378.6,Same Day,1,2022-01-14,No,5,Customer 518,Home Office,Central,Chicago,2021-07-11,No Discount,2022-01
ORD004987,2022-01-13,CUST00518,PRD0012,Hoodie,Clothing,1,98.45,0.0,98.45,29.22,Standard,7,2022-01-20,No,3,Customer 518,Home Office,Central,Chicago,2021-07-11,No Discount,2022-01
ORD004988,2025-05-09,CUST00086,PRD0010,Sneakers,Clothing,1,218.68,0.15,185.88,37.12,Standard,8,2025-05-17,No,3,Customer 86,Consumer,West,Los Angeles,2023-10-01,11-20%,2025-05
ORD004989,2022-10-15,CUST00234,PRD0022,Yoga Mat,Sports,4,144.12,0.25,432.36,199.8,Standard,8,2022-10-23,No,3,Customer 234,Corporate,East,Boston,2023-10-11,21%+,2022-10
ORD004990,2025-06-16,CUST00535,PRD0011,Dress,Clothing,1,237.5,0.05,225.62,60.84,Standard,7,2025-06-23,No,3,Customer 535,Consumer,West,Los Angeles,2021-06-09,1-10%,2025-06
ORD004991,2024-05-09,CUST00519,PRD0020,Makeup Set,Beauty,1,161.81,0.05,153.72,77.36,Standard,9,2024-05-18,No,5,Customer 519,Consumer,Central,Chicago,2024-02-28,1-10%,2024-05
ORD004992,2023-03-08,CUST00592,PRD0015,Bedding,Home & Kitchen,1,100.7,0.0,100.7,55.66,Same Day,1,2023-03-09,No,4,Customer 592,Consumer,West,Los Angeles,2022-01-19,No Discount,2023-03
ORD004993,2025-01-09,CUST00171,PRD0021,Hair Dryer,Beauty,3,143.53,0.25,322.94,168.2,Same Day,1,2025-01-10,No,4,Customer 171,Consumer,Central,Chicago,2022-06-30,21%+,2025-01
ORD004993,2025-01-09,CUST00171,PRD0004,Tablet,Electronics,1,382.63,0.15,325.24,178.4,Standard,5,2025-01-14,No,4,Customer 171,Consumer,Central,Chicago,2022-06-30,11-20%,2025-01
ORD004994,2022-01-31,CUST00242,PRD0012,Hoodie,Clothing,4,98.45,0.05,374.11,97.19,Standard,8,2022-02-08,No,4,Customer 242,Home Office,West,San Francisco,2023-08-13,1-10%,2022-01
ORD004995,2023-09-06,CUST00235,PRD0014,Blender,Home & Kitchen,3,137.7,0.05,392.44,185.32,Express,3,2023-09-09,Yes,1,Customer 235,Consumer,East,New York,2023-02-18,1-10%,2023-09
ORD004995,2023-09-06,CUST00235,PRD0024,Running Shoes,Sports,2,271.75,0.05,516.32,225.22,Standard,5,2023-09-11,No,5,Customer 235,Consumer,East,New York,2023-02-18,1-10%,2023-09
ORD004996,2025-08-11,CUST00659,PRD0022,Yoga Mat,Sports,3,144.12,0.05,410.74,236.32,Express,3,2025-08-14,No,4,Customer 659,Corporate,Central,Chicago,2021-06-28,1-10%,2025-08
ORD004996,2025-08-11,CUST00659,PRD0024,Running Shoes,Sports,2,271.75,0.1,489.15,198.05,Standard,8,2025-08-19,No,5,Customer 659,Corporate,Central,Chicago,2021-06-28,1-10%,2025-08
ORD004996,2025-08-11,CUST00659,PRD0012,Hoodie,Clothing,1,98.45,0.1,88.6,19.37,Express,4,2025-08-15,No,3,Customer 659,Corporate,Central,Chicago,2021-06-28,1-10%,2025-08
ORD004996,2025-08-11,CUST00659,PRD0013,Cookware Set,Home & Kitchen,4,56.91,0.05,216.26,131.18,Standard,4,2025-08-15,No,4,Customer 659,Corporate,Central,Chicago,2021-06-28,1-10%,2025-08
ORD004997,2024-05-03,CUST00736,PRD0023,Dumbbells,Sports,3,137.68,0.05,392.39,147.8,Standard,9,2024-05-12,No,5,Customer 736,Corporate,West,San Francisco,2021-01-19,1-10%,2024-05
ORD004997,2024-05-03,CUST00736,PRD0002,Laptop,Electronics,4,252.23,0.0,1008.92,465.84,Standard,9,2024-05-12,No,4,Customer 736,Corporate,West,San Francisco,2021-01-19,No Discount,2024-05
ORD004998,2022-08-03,CUST00822,PRD0021,Hair Dryer,Beauty,3,143.53,0.0,430.59,275.85,Standard,5,2022-08-08,Yes,3,Customer 822,Consumer,West,San Francisco,2024-04-11,No Discount,2022-08
ORD004999,2024-10-17,CUST00036,PRD0014,Blender,Home & Kitchen,1,137.7,0.15,117.04,48.0,Express,3,2024-10-20,No,5,Customer 36,Consumer,West,Los Angeles,2024-06-08,11-20%,2024-10
ORD004999,2024-10-17,CUST00036,PRD0021,Hair Dryer,Beauty,2,143.53,0.15,244.0,140.84,Same Day,1,2024-10-18,No,4,Customer 36,Consumer,West,Los Angeles,2024-06-08,11-20%,2024-10
ORD005000,2025-04-24,CUST00806,PRD0005,Smartwatch,Electronics,2,314.64,0.15,534.89,237.75,Standard,7,2025-05-01,No,5,Customer 806,Consumer,Central,Dallas,2022-08-21,11-20%,2025-04
ORD005000,2025-04-24,CUST00806,PRD0003,Headphones,Electronics,4,244.54,0.15,831.44,187.08,Standard,7,2025-05-01,No,5,Customer 806,Consumer,Central,Dallas,2022-08-21,11-20%,2025-04
ORD005001,2023-03-12,CUST00798,PRD0012,Hoodie,Clothing,4,98.45,0.1,354.42,77.5,Express,2,2023-03-14,No,5,Customer 798,Consumer,East,Boston,2023-11-15,1-10%,2023-03
ORD005002,2023-10-12,CUST00829,PRD0011,Dress,Clothing,1,237.5,0.0,237.5,72.72,Standard,6,2023-10-18,No,3,Customer 829,Consumer,South,Atlanta,2021-11-11,No Discount,2023-10
ORD005003,2023-11-26,CUST00582,PRD0007,T-Shirt,Clothing,2,102.69,0.0,205.38,110.54,Standard,9,2023-12-05,No,5,Customer 582,Consumer,South,Atlanta,2022-02-18,No Discount,2023-11
ORD005004,2025-03-09,CUST00524,PRD0016,Lamp,Home & Kitchen,1,211.91,0.0,211.91,101.6,Express,2,2025-03-11,No,4,Customer 524,Consumer,South,Miami,2021-03-28,No Discount,2025-03
ORD005004,2025-03-09,CUST00524,PRD0003,Headphones,Electronics,4,244.54,0.1,880.34,235.98,Express,2,2025-03-11,No,5,Customer 524,Consumer,South,Miami,2021-03-28,1-10%,2025-03
ORD005005,2025-07-07,CUST00745,PRD0025,Bicycle,Sports,1,420.47,0.0,420.47,263.66,Standard,8,2025-07-15,No,5,Customer 745,Consumer,West,Los Angeles,2022-01-10,No Discount,2025-07
ORD005006,2022-12-23,CUST00437,PRD0010,Sneakers,Clothing,4,218.68,0.05,830.98,235.94,Standard,6,2022-12-29,No,4,Customer 437,Corporate,Central,Dallas,2023-10-24,1-10%,2022-12
ORD005006,2022-12-23,CUST00437,PRD0016,Lamp,Home & Kitchen,2,211.91,0.05,402.63,182.01,Standard,8,2022-12-31,No,4,Customer 437,Corporate,Central,Dallas,2023-10-24,1-10%,2022-12
ORD005007,2025-06-26,CUST00162,PRD0011,Dress,Clothing,2,237.5,0.0,475.0,145.44,Express,4,2025-06-30,Yes,3,Customer 162,Consumer,South,Miami,2023-12-14,No Discount,2025-06
ORD005008,2022-04-18,CUST00603,PRD0002,Laptop,Electronics,3,252.23,0.05,718.86,311.55,Same Day,1,2022-04-19,No,3,Customer 603,Consumer,East,Boston,2023-06-03,1-10%,2022-04
ORD005009,2025-04-07,CUST00836,PRD0017,Storage Box,Home & Kitchen,3,172.28,0.0,516.84,321.0,Express,4,2025-04-11,No,4,Customer 836,Consumer,South,Miami,2021-08-09,No Discount,2025-04
ORD005010,2022-04-14,CUST00268,PRD0005,Smartwatch,Electronics,4,314.64,0.1,1132.7,538.42,Standard,8,2022-04-22,No,3,Customer 268,Consumer,West,Seattle,2023-05-04,1-10%,2022-04
ORD005010,2022-04-14,CUST00268,PRD0011,Dress,Clothing,3,237.5,0.15,605.62,111.28,Express,3,2022-04-17,No,4,Customer 268,Consumer,West,Seattle,2023-05-04,11-20%,2022-04
ORD005011,2025-05-15,CUST00709,PRD0024,Running Shoes,Sports,3,271.75,0.0,815.25,378.6,Standard,4,2025-05-19,No,4,Customer 709,Corporate,South,Miami,2024-04-03,No Discount,2025-05
ORD005011,2025-05-15,CUST00709,PRD0005,Smartwatch,Electronics,1,314.64,0.0,314.64,166.07,Express,4,2025-05-19,No,5,Customer 709,Corporate,South,Miami,2024-04-03,No Discount,2025-05
ORD005011,2025-05-15,CUST00709,PRD0014,Blender,Home & Kitchen,1,137.7,0.05,130.81,61.77,Same Day,1,2025-05-16,No,4,Customer 709,Corporate,South,Miami,2024-04-03,1-10%,2025-05
ORD005012,2022-02-26,CUST00422,PRD0018,Skincare Kit,Beauty,3,154.57,0.25,347.78,126.02,Standard,6,2022-03-04,Yes,1,Customer 422,Home Office,East,Philadelphia,2024-05-01,21%+,2022-02
ORD005013,2024-05-27,CUST00482,PRD0009,Jacket,Clothing,1,99.78,0.0,99.78,56.69,Standard,8,2024-06-04,No,5,Customer 482,Corporate,East,Boston,2023-01-08,No Discount,2024-05
ORD005014,2024-01-23,CUST00061,PRD0007,T-Shirt,Clothing,1,102.69,0.25,77.02,29.6,Express,4,2024-01-27,No,5,Customer 61,Consumer,South,Atlanta,2021-12-04,21%+,2024-01
ORD005014,2024-01-23,CUST00061,PRD0003,Headphones,Electronics,3,244.54,0.05,696.94,213.67,Express,4,2024-01-27,No,4,Customer 61,Consumer,South,Atlanta,2021-12-04,1-10%,2024-01
ORD005015,2023-06-26,CUST00136,PRD0023,Dumbbells,Sports,1,137.68,0.15,117.03,35.5,Express,4,2023-06-30,No,3,Customer 136,Consumer,South,Miami,2023-04-04,11-20%,2023-06
ORD005016,2022-07-08,CUST00060,PRD0003,Headphones,Electronics,2,244.54,0.15,415.72,93.54,Express,2,2022-07-10,No,3,Customer 60,Consumer,Central,Dallas,2021-04-09,11-20%,2022-07
ORD005016,2022-07-08,CUST00060,PRD0025,Bicycle,Sports,1,420.47,0.15,357.4,200.59,Express,2,2022-07-10,Yes,1,Customer 60,Consumer,Central,Dallas,2021-04-09,11-20%,2022-07
ORD005016,2022-07-08,CUST00060,PRD0002,Laptop,Electronics,4,252.23,0.0,1008.92,465.84,Standard,8,2022-07-16,No,3,Customer 60,Consumer,Central,Dallas,2021-04-09,No Discount,2022-07
ORD005017,2023-01-25,CUST00023,PRD0023,Dumbbells,Sports,1,137.68,0.1,123.91,42.38,Standard,5,2023-01-30,No,5,Customer 23,Home Office,Central,Dallas,2021-02-10,1-10%,2023-01
ORD005018,2025-05-07,CUST00831,PRD0019,Perfume,Beauty,3,141.9,0.0,425.7,255.51,Standard,9,2025-05-16,No,5,Customer 831,Home Office,East,New York,2023-01-03,No Discount,2025-05
ORD005019,2024-02-01,CUST00430,PRD0015,Bedding,Home & Kitchen,4,100.7,0.05,382.66,202.5,Express,2,2024-02-03,No,4,Customer 430,Consumer,West,Seattle,2024-01-31,1-10%,2024-02
ORD005019,2024-02-01,CUST00430,PRD0026,Fitness Tracker,Sports,4,225.89,0.05,858.38,234.82,Standard,7,2024-02-08,No,4,Customer 430,Consumer,West,Seattle,2024-01-31,1-10%,2024-02
ORD005020,2023-10-24,CUST00268,PRD0001,Smartphone,Electronics,4,256.66,0.0,1026.64,537.12,Same Day,1,2023-10-25,No,4,Customer 268,Consumer,West,Seattle,2023-05-04,No Discount,2023-10
ORD005021,2022-03-07,CUST00225,PRD0007,T-Shirt,Clothing,4,102.69,0.0,410.76,221.08,Standard,9,2022-03-16,No,5,Customer 225,Consumer,South,Atlanta,2024-03-28,No Discount,2022-03
ORD005021,2022-03-07,CUST00225,PRD0012,Hoodie,Clothing,3,98.45,0.05,280.58,72.89,Standard,8,2022-03-15,No,3,Customer 225,Consumer,South,Atlanta,2024-03-28,1-10%,2022-03
ORD005022,2023-10-18,CUST00442,PRD0025,Bicycle,Sports,3,420.47,0.1,1135.27,664.84,Standard,6,2023-10-24,No,4,Customer 442,Corporate,Central,Houston,2023-10-02,1-10%,2023-10
ORD005023,2023-04-19,CUST00420,PRD0017,Storage Box,Home & Kitchen,4,172.28,0.05,654.66,393.54,Same Day,1,2023-04-20,No,3,Customer 420,Consumer,Central,Houston,2023-10-29,1-10%,2023-04
ORD005023,2023-04-19,CUST00420,PRD0022,Yoga Mat,Sports,4,144.12,0.2,461.18,228.62,Standard,9,2023-04-28,No,5,Customer 420,Consumer,Central,Houston,2023-10-29,11-20%,2023-04
ORD005024,2023-03-17,CUST00481,PRD0011,Dress,Clothing,1,237.5,0.25,178.12,13.34,Standard,7,2023-03-24,No,4,Customer 481,Consumer,Central,Houston,2023-03-11,21%+,2023-03
ORD005024,2023-03-17,CUST00481,PRD0008,Jeans,Clothing,4,293.74,0.05,1116.21,622.77,Standard,6,2023-03-23,No,5,Customer 481,Consumer,Central,Houston,2023-03-11,1-10%,2023-03
ORD005025,2023-01-04,CUST00478,PRD0025,Bicycle,Sports,4,420.47,0.05,1597.79,970.55,Same Day,1,2023-01-05,No,4,Customer 478,Consumer,Central,Houston,2021-08-25,1-10%,2023-01
ORD005026,2024-11-22,CUST00799,PRD0013,Cookware Set,Home & Kitchen,1,56.91,0.15,48.37,27.1,Same Day,1,2024-11-23,No,5,Customer 799,Corporate,Central,Houston,2022-04-06,11-20%,2024-11
ORD005027,2024-12-02,CUST00386,PRD0005,Smartwatch,Electronics,2,314.64,0.0,629.28,332.14,Same Day,1,2024-12-03,No,4,Customer 386,Corporate,West,San Francisco,2023-01-20,No Discount,2024-12
ORD005028,2025-04-02,CUST00542,PRD0006,Camera,Electronics,2,233.09,0.0,466.18,299.38,Express,3,2025-04-05,No,5,Customer 542,Consumer,South,Miami,2023-10-19,No Discount,2025-04
ORD005029,2024-01-19,CUST00855,PRD0003,Headphones,Electronics,1,244.54,0.1,220.09,59.0,Express,3,2024-01-22,No,4,Customer 855,Consumer,Central,Chicago,2023-07-06,1-10%,2024-01
