OrderID,OrderDate,CustomerID,ProductID,ProductName,Category,Quantity,UnitPrice,Discount,Sales,Profit,ShipMode,DeliveryDays,DeliveryDate,Returned,CustomerRating
ORD004812,2023-04-24,CUST00452,PRD0008,Jeans,Clothing,2,293.74,0.2,469.98,223.26,Standard,6,2023-04-30,No,3
ORD004813,2022-01-24,CUST00763,PRD0015,Bedding,Home & Kitchen,2,100.7,0.05,191.33,101.25,Express,3,2022-01-27,No,3
ORD004814,2025-04-15,CUST00419,PRD0014,Blender,Home & Kitchen,3,137.7,0.0,413.1,205.98,Express,2,2025-04-17,No,5
ORD004815,2024-02-09,CUST00143,PRD0016,Lamp,Home & Kitchen,3,211.91,0.25,476.8,145.87,Standard,9,2024-02-18,No,4
ORD004816,2023-09-08,CUST00527,PRD0018,Skincare Kit,Beauty,1,154.57,0.0,154.57,80.65,Express,4,2023-09-12,No,5
ORD004816,2023-09-08,CUST00527,PRD0016,Lamp,Home & Kitchen,3,211.91,0.0,635.73,304.8,Express,4,2023-09-12,No,5
ORD004817,2022-04-26,CUST00249,PRD0020,Makeup Set,Beauty,2,161.81,0.2,258.9,106.18,Standard,7,2022-05-03,No,4
ORD004817,2022-04-26,CUST00249,PRD0021,Hair Dryer,Beauty,1,143.53,0.0,143.53,91.95,Same Day,1,2022-04-27,No,5
ORD004818,2023-05-09,CUST00021,PRD0008,Jeans,Clothing,3,293.74,0.05,837.16,467.08,Standard,9,2023-05-18,No,5
ORD004819,2025-06-21,CUST00263,PRD0013,Cookware Set,Home & Kitchen,3,56.91,0.15,145.12,81.31,Express,3,2025-06-24,No,4
ORD004819,2025-06-21,CUST00263,PRD0017,Storage Box,Home & Kitchen,1,172.28,0.0,172.28,107.0,Standard,9,2025-06-30,No,5
ORD004820,2024-05-01,CUST00496,PRD0021,Hair Dryer,Beauty,3,143.53,0.0,430.59,275.85,Same Day,1,2024-05-02,No,4
ORD004821,2022-04-12,CUST00297,PRD0012,Hoodie,Clothing,2,98.45,0.0,196.9,58.44,Same Day,1,2022-04-13,No,5
ORD004822,2023-12-26,CUST00527,PRD0011,Dress,Clothing,3,237.5,0.0,712.5,218.16,Express,2,2023-12-28,No,3
ORD004823,2023-02-07,CUST00517,PRD0008,Jeans,Clothing,1,293.74,0.0,293.74,170.38,Express,2,2023-02-09,No,4
ORD004824,2025-03-26,CUST00724,PRD0005,Smartwatch,Electronics,1,314.64,0.05,298.91,150.34,Express,2,2025-03-28,No,5
ORD004825,2024-05-23,CUST00241,PRD0005,Smartwatch,Electronics,4,314.64,0.15,1069.78,475.5,Express,3,2024-05-26,No,4
ORD004826,2022-06-11,CUST00476,PRD0018,Skincare Kit,Beauty,1,154.57,0.15,131.38,57.46,Express,4,2022-06-15,No,5
ORD004826,2022-06-11,CUST00476,PRD0017,Storage Box,Home & Kitchen,3,172.28,0.15,439.31,243.47,Standard,5,2022-06-16,Yes,1
ORD004827,2025-04-25,CUST00778,PRD0015,Bedding,Home & Kitchen,4,100.7,0.1,362.52,182.36,Standard,7,2025-05-02,No,5
ORD004828,2023-07-06,CUST00668,PRD0014,Blender,Home & Kitchen,1,137.7,0.05,130.81,61.77,Express,3,2023-07-09,No,4
ORD004828,2023-07-06,CUST00668,PRD0010,Sneakers,Clothing,4,218.68,0.05,830.98,235.94,Standard,5,2023-07-11,No,4
ORD004829,2025-03-22,CUST00738,PRD0022,Yoga Mat,Sports,2,144.12,0.0,288.24,171.96,Standard,8,2025-03-30,No,3
ORD004830,2024-07-21,CUST00505,PRD0006,Camera,Electronics,1,233.09,0.05,221.44,138.04,Express,2,2024-07-23,No,5
ORD004831,2023-03-01,CUST00279,PRD0012,Hoodie,Clothing,1,98.45,0.0,98.45,29.22,Standard,8,2023-03-09,No,4
ORD004832,2024-12-12,CUST00811,PRD0006,Camera,Electronics,4,233.09,0.1,839.12,505.52,Standard,6,2024-12-18,No,4
ORD004832,2024-12-12,CUST00811,PRD0026,Fitness Tracker,Sports,1,225.89,0.1,203.3,47.41,Standard,7,2024-12-19,No,5
ORD004832,2024-12-12,CUST00811,PRD0021,Hair Dryer,Beauty,3,143.53,0.05,409.06,254.32,Express,3,2024-12-15,No,5
ORD004833,2023-01-24,CUST00785,PRD0007,T-Shirt,Clothing,1,102.69,0.0,102.69,55.27,Standard,7,2023-01-31,No,5
ORD004833,2023-01-24,CUST00785,PRD0006,Camera,Electronics,1,233.09,0.15,198.13,114.73,Express,4,2023-01-28,No,4
ORD004833,2023-01-24,CUST00785,PRD0010,Sneakers,Clothing,4,218.68,0.0,874.72,279.68,Standard,8,2023-02-01,No,3
ORD004834,2024-01-08,CUST00458,PRD0011,Dress,Clothing,3,237.5,0.15,605.62,111.28,Express,3,2024-01-11,No,3
ORD004835,2025-04-12,CUST00327,PRD0021,Hair Dryer,Beauty,3,143.53,0.0,430.59,275.85,Standard,9,2025-04-21,No,3
ORD004836,2024-08-22,CUST00807,PRD0002,Laptop,Electronics,4,252.23,0.1,908.03,364.95,Standard,4,2024-08-26,No,5
ORD004837,2025-05-27,CUST00626,PRD0003,Headphones,Electronics,1,244.54,0.2,195.63,34.54,Express,4,2025-05-31,No,4
ORD004838,2023-10-02,CUST00173,PRD0017,Storage Box,Home & Kitchen,4,172.28,0.0,689.12,428.0,Express,2,2023-10-04,No,5
ORD004838,2023-10-02,CUST00173,PRD0014,Blender,Home & Kitchen,2,137.7,0.0,275.4,137.32,Same Day,1,2023-10-03,No,4
ORD004839,2024-09-21,CUST00109,PRD0011,Dress,Clothing,4,237.5,0.0,950.0,290.88,Standard,7,2024-09-28,No,3
ORD004839,2024-09-21,CUST00109,PRD0020,Makeup Set,Beauty,4,161.81,0.1,582.52,277.08,Standard,8,2024-09-29,No,4
ORD004839,2024-09-21,CUST00109,PRD0002,Laptop,Electronics,1,252.23,0.1,227.01,91.24,Standard,9,2024-09-30,No,5
ORD004839,2024-09-21,CUST00109,PRD0006,Camera,Electronics,4,233.09,0.05,885.74,552.14,Standard,6,2024-09-27,No,4
ORD004840,2023-06-28,CUST00829,PRD0005,Smartwatch,Electronics,3,314.64,0.25,707.94,262.23,Standard,9,2023-07-07,No,4
ORD004841,2023-06-29,CUST00660,PRD0014,Blender,Home & Kitchen,3,137.7,0.2,330.48,123.36,Standard,5,2023-07-04,No,5
ORD004842,2022-03-26,CUST00387,PRD0016,Lamp,Home & Kitchen,4,211.91,0.0,847.64,406.4,Express,2,2022-03-28,No,5
ORD004842,2022-03-26,CUST00387,PRD0010,Sneakers,Clothing,3,218.68,0.0,656.04,209.76,Standard,6,2022-04-01,No,4
ORD004843,2022-02-19,CUST00645,PRD0007,T-Shirt,Clothing,2,102.69,0.0,205.38,110.54,Standard,7,2022-02-26,No,3
ORD004843,2022-02-19,CUST00645,PRD0013,Cookware Set,Home & Kitchen,1,56.91,0.05,54.06,32.79,Same Day,1,2022-02-20,No,3
ORD004843,2022-02-19,CUST00645,PRD0006,Camera,Electronics,2,233.09,0.05,442.87,276.07,Standard,7,2022-02-26,Yes,1
ORD004844,2024-05-31,CUST00481,PRD0018,Skincare Kit,Beauty,2,154.57,0.0,309.14,161.3,Standard,7,2024-06-07,No,5
ORD004845,2025-05-26,CUST00773,PRD0024,Running Shoes,Sports,4,271.75,0.2,869.6,287.4,Express,2,2025-05-28,No,3
ORD004845,2025-05-26,CUST00773,PRD0001,Smartphone,Electronics,4,256.66,0.1,923.98,434.46,Express,4,2025-05-30,No,5
ORD004845,2025-05-26,CUST00773,PRD0013,Cookware Set,Home & Kitchen,3,56.91,0.1,153.66,89.85,Same Day,1,2025-05-27,No,5
ORD004845,2025-05-26,CUST00773,PRD0004,Tablet,Electronics,3,382.63,0.1,1033.1,592.58,Same Day,1,2025-05-27,No,4
ORD004846,2024-04-10,CUST00369,PRD0012,Hoodie,Clothing,2,98.45,0.0,196.9,58.44,Express,2,2024-04-12,No,4
ORD004846,2024-04-10,CUST00369,PRD0021,Hair Dryer,Beauty,2,143.53,0.15,244.0,140.84,Standard,8,2024-04-18,No,3
ORD004847,2023-05-17,CUST00415,PRD0003,Headphones,Electronics,1,244.54,0.05,232.31,71.22,Standard,6,2023-05-23,No,3
ORD004847,2023-05-17,CUST00415,PRD0017,Storage Box,Home & Kitchen,4,172.28,0.1,620.21,359.09,Same Day,1,2023-05-18,No,5
ORD004848,2024-05-16,CUST00861,PRD0025,Bicycle,Sports,4,420.47,0.0,1681.88,1054.64,Express,4,2024-05-20,No,5
ORD004849,2025-03-05,CUST00284,PRD0017,Storage Box,Home & Kitchen,3,172.28,0.15,439.31,243.47,Standard,7,2025-03-12,No,4
ORD004850,2022-03-03,CUST00501,PRD0005,Smartwatch,Electronics,1,314.64,0.0,314.64,166.07,Express,3,2022-03-06,No,3
ORD004850,2022-03-03,CUST00501,PRD0018,Skincare Kit,Beauty,4,154.57,0.05,587.37,291.69,Standard,5,2022-03-08,No,4
ORD004851,2024-12-26,CUST00519,PRD0011,Dress,Clothing,1,237.5,0.0,237.5,72.72,Standard,8,2025-01-03,Yes,1
ORD004852,2023-09-22,CUST00700,PRD0024,Running Shoes,Sports,1,271.75,0.0,271.75,126.2,Standard,6,2023-09-28,No,3
ORD004853,2022-12-20,CUST00640,PRD0012,Hoodie,Clothing,3,98.45,0.05,280.58,72.89,Express,4,2022-12-24,No,4
ORD004854,2024-06-06,CUST00619,PRD0001,Smartphone,Electronics,3,256.66,0.15,654.48,287.34,Standard,8,2024-06-14,No,4
ORD004855,2023-12-09,CUST00662,PRD0011,Dress,Clothing,3,237.5,0.0,712.5,218.16,Standard,4,2023-12-13,No,4
ORD004855,2023-12-09,CUST00662,PRD0026,Fitness Tracker,Sports,2,225.89,0.1,406.6,94.82,Express,4,2023-12-13,No,3
ORD004855,2023-12-09,CUST00662,PRD0007,T-Shirt,Clothing,2,102.69,0.0,205.38,110.54,Standard,8,2023-12-17,No,5
ORD004856,2024-06-05,CUST00416,PRD0021,Hair Dryer,Beauty,1,143.53,0.0,143.53,91.95,Standard,9,2024-06-14,No,5
ORD004856,2024-06-05,CUST00416,PRD0003,Headphones,Electronics,4,244.54,0.0,978.16,333.8,Standard,8,2024-06-13,No,5
ORD004857,2024-04-06,CUST00444,PRD0026,Fitness Tracker,Sports,2,225.89,0.05,429.19,117.41,Express,3,2024-04-09,No,5
ORD004857,2024-04-06,CUST00444,PRD0012,Hoodie,Clothing,3,98.45,0.05,280.58,72.89,Standard,7,2024-04-13,No,5
ORD004857,2024-04-06,CUST00444,PRD0023,Dumbbells,Sports,1,137.68,0.0,137.68,56.15,Express,3,2024-04-09,No,3
ORD004857,2024-04-06,CUST00444,PRD0008,Jeans,Clothing,2,293.74,0.15,499.36,252.64,Standard,7,2024-04-13,No,5
ORD004858,2023-08-21,CUST00764,PRD0007,T-Shirt,Clothing,2,102.69,0.2,164.3,69.46,Standard,4,2023-08-25,No,5
ORD004858,2023-08-21,CUST00764,PRD0020,Makeup Set,Beauty,3,161.81,0.0,485.43,256.35,Express,4,2023-08-25,No,5
ORD004858,2023-08-21,CUST00764,PRD0024,Running Shoes,Sports,4,271.75,0.0,1087.0,504.8,Standard,5,2023-08-26,No,4
ORD004858,2023-08-21,CUST00764,PRD0013,Cookware Set,Home & Kitchen,2,56.91,0.05,108.13,65.59,Express,3,2023-08-24,No,5
ORD004859,2024-06-08,CUST00353,PRD0008,Jeans,Clothing,2,293.74,0.0,587.48,340.76,Standard,7,2024-06-15,No,3
ORD004859,2024-06-08,CUST00353,PRD0018,Skincare Kit,Beauty,4,154.57,0.1,556.45,260.77,Standard,4,2024-06-12,Yes,2
ORD004859,2024-06-08,CUST00353,PRD0024,Running Shoes,Sports,3,271.75,0.0,815.25,378.6,Express,3,2024-06-11,No,3
ORD004860,2022-09-16,CUST00183,PRD0017,Storage Box,Home & Kitchen,1,172.28,0.25,129.21,63.93,Express,2,2022-09-18,Yes,2
ORD004860,2022-09-16,CUST00183,PRD0023,Dumbbells,Sports,3,137.68,0.0,413.04,168.45,Express,2,2022-09-18,No,5
ORD004860,2022-09-16,CUST00183,PRD0010,Sneakers,Clothing,4,218.68,0.1,787.25,192.21,Express,4,2022-09-20,No,3
ORD004861,2022-03-20,CUST00225,PRD0025,Bicycle,Sports,3,420.47,0.0,1261.41,790.98,Standard,8,2022-03-28,No,4
ORD004861,2022-03-20,CUST00225,PRD0008,Jeans,Clothing,3,293.74,0.1,793.1,423.02,Same Day,1,2022-03-21,Yes,2
ORD004862,2024-09-06,CUST00448,PRD0018,Skincare Kit,Beauty,2,154.57,0.0,309.14,161.3,Same Day,1,2024-09-07,No,4
ORD004862,2024-09-06,CUST00448,PRD0015,Bedding,Home & Kitchen,3,100.7,0.2,241.68,106.56,Standard,8,2024-09-14,No,4
ORD004863,2023-07-15,CUST00618,PRD0016,Lamp,Home & Kitchen,4,211.91,0.05,805.26,364.02,Standard,4,2023-07-19,No,3
ORD004863,2023-07-15,CUST00618,PRD0013,Cookware Set,Home & Kitchen,2,56.91,0.1,102.44,59.9,Standard,9,2023-07-24,No,5
ORD004863,2023-07-15,CUST00618,PRD0020,Makeup Set,Beauty,4,161.81,0.0,647.24,341.8,Standard,6,2023-07-21,Yes,1
ORD004864,2024-08-14,CUST00687,PRD0003,Headphones,Electronics,1,244.54,0.0,244.54,83.45,Standard,4,2024-08-18,No,4
ORD004865,2025-08-12,CUST00632,PRD0017,Storage Box,Home & Kitchen,3,172.28,0.0,516.84,321.0,Express,4,2025-08-16,No,4
ORD004865,2025-08-12,CUST00632,PRD0009,Jacket,Clothing,2,99.78,0.1,179.6,93.42,Express,4,2025-08-16,No,3
ORD004866,2024-03-27,CUST00451,PRD0014,Blender,Home & Kitchen,4,137.7,0.05,523.26,247.1,Standard,6,2024-04-02,No,5
ORD004866,2024-03-27,CUST00451,PRD0011,Dress,Clothing,3,237.5,0.0,712.5,218.16,Standard,4,2024-03-31,No,5
ORD004867,2022-02-11,CUST00189,PRD0003,Headphones,Electronics,1,244.54,0.05,232.31,71.22,Same Day,1,2022-02-12,No,4
ORD004867,2022-02-11,CUST00189,PRD0016,Lamp,Home & Kitchen,2,211.91,0.15,360.25,139.63,Standard,4,2022-02-15,No,5
ORD004867,2022-02-11,CUST00189,PRD0015,Bedding,Home & Kitchen,2,100.7,0.0,201.4,111.32,Standard,4,2022-02-15,No,4
ORD004868,2024-09-21,CUST00760,PRD0009,Jacket,Clothing,1,99.78,0.1,89.8,46.71,Same Day,1,2024-09-22,No,4
ORD004868,2024-09-21,CUST00760,PRD0013,Cookware Set,Home & Kitchen,2,56.91,0.05,108.13,65.59,Standard,4,2024-09-25,No,5
ORD004869,2022-06-11,CUST00152,PRD0014,Blender,Home & Kitchen,3,137.7,0.0,413.1,205.98,Standard,7,2022-06-18,No,3
ORD004870,2025-04-11,CUST00424,PRD0015,Bedding,Home & Kitchen,3,100.7,0.15,256.79,121.67,Standard,9,2025-04-20,No,4
ORD004870,2025-04-11,CUST00424,PRD0017,Storage Box,Home & Kitchen,2,172.28,0.15,292.88,162.32,Standard,9,2025-04-20,No,4
ORD004871,2022-06-03,CUST00375,PRD0011,Dress,Clothing,3,237.5,0.2,570.0,75.66,Express,3,2022-06-06,No,5
ORD004872,2023-05-12,CUST00653,PRD0001,Smartphone,Electronics,3,256.66,0.0,769.98,402.84,Express,2,2023-05-14,No,5
ORD004872,2023-05-12,CUST00653,PRD0003,Headphones,Electronics,3,244.54,0.0,733.62,250.35,Express,4,2023-05-16,No,5
ORD004872,2023-05-12,CUST00653,PRD0015,Bedding,Home & Kitchen,3,100.7,0.05,287.0,151.88,Standard,6,2023-05-18,No,4
ORD004872,2023-05-12,CUST00653,PRD0021,Hair Dryer,Beauty,1,143.53,0.0,143.53,91.95,Standard,4,2023-05-16,No,4
ORD004873,2022-04-22,CUST00675,PRD0015,Bedding,Home & Kitchen,2,100.7,0.0,201.4,111.32,Express,2,2022-04-24,No,4
ORD004873,2022-04-22,CUST00675,PRD0007,T-Shirt,Clothing,2,102.69,0.0,205.38,110.54,Standard,7,2022-04-29,No,3
ORD004874,2025-02-10,CUST00117,PRD0003,Headphones,Electronics,2,244.54,0.1,440.17,117.99,Standard,7,2025-02-17,No,5
ORD004874,2025-02-10,CUST00117,PRD0025,Bicycle,Sports,3,420.47,0.15,1072.2,601.77,Express,3,2025-02-13,No,4
ORD004875,2025-04-05,CUST00398,PRD0018,Skincare Kit,Beauty,1,154.57,0.15,131.38,57.46,Standard,7,2025-04-12,No,5
ORD004876,2025-03-01,CUST00409,PRD0017,Storage Box,Home & Kitchen,3,172.28,0.15,439.31,243.47,Standard,7,2025-03-08,No,3
ORD004877,2025-05-08,CUST00471,PRD0006,Camera,Electronics,2,233.09,0.1,419.56,252.76,Standard,5,2025-05-13,No,5
ORD004877,2025-05-08,CUST00471,PRD0017,Storage Box,Home & Kitchen,4,172.28,0.0,689.12,428.0,Standard,9,2025-05-17,No,5
ORD004878,2023-01-01,CUST00640,PRD0004,Tablet,Electronics,2,382.63,0.0,765.26,471.58,Standard,7,2023-01-08,No,5
ORD004879,2023-01-23,CUST00221,PRD0018,Skincare Kit,Beauty,2,154.57,0.15,262.77,114.93,Standard,6,2023-01-29,No,5
ORD004880,2024-04-22,CUST00513,PRD0022,Yoga Mat,Sports,3,144.12,0.15,367.51,193.09,Same Day,1,2024-04-23,No,4
ORD004880,2024-04-22,CUST00513,PRD0018,Skincare Kit,Beauty,3,154.57,0.0,463.71,241.95,Express,4,2024-04-26,No,4
ORD004881,2023-07-14,CUST00064,PRD0020,Makeup Set,Beauty,1,161.81,0.05,153.72,77.36,Standard,4,2023-07-18,No,5
ORD004881,2023-07-14,CUST00064,PRD0002,Laptop,Electronics,2,252.23,0.0,504.46,232.92,Express,4,2023-07-18,No,5
ORD004881,2023-07-14,CUST00064,PRD0008,Jeans,Clothing,1,293.74,0.0,293.74,170.38,Standard,5,2023-07-19,No,3
ORD004881,2023-07-14,CUST00064,PRD0017,Storage Box,Home & Kitchen,1,172.28,0.0,172.28,107.0,Express,3,2023-07-17,No,5
ORD004882,2022-06-24,CUST00757,PRD0011,Dress,Clothing,2,237.5,0.0,475.0,145.44,Standard,5,2022-06-29,No,4
ORD004882,2022-06-24,CUST00757,PRD0004,Tablet,Electronics,3,382.63,0.15,975.71,535.19,Standard,6,2022-06-30,No,5
ORD004883,2024-12-16,CUST00047,PRD0022,Yoga Mat,Sports,1,144.12,0.1,129.71,71.57,Standard,8,2024-12-24,No,4
ORD004883,2024-12-16,CUST00047,PRD0006,Camera,Electronics,4,233.09,0.0,932.36,598.76,Standard,6,2024-12-22,Yes,2
ORD004884,2023-08-16,CUST00858,PRD0009,Jacket,Clothing,2,99.78,0.05,189.58,103.4,Same Day,1,2023-08-17,No,3
ORD004885,2024-12-06,CUST00673,PRD0008,Jeans,Clothing,4,293.74,0.15,998.72,505.28,Same Day,1,2024-12-07,No,3
ORD004885,2024-12-06,CUST00673,PRD0005,Smartwatch,Electronics,2,314.64,0.0,629.28,332.14,Standard,9,2024-12-15,No,4
ORD004886,2024-03-21,CUST00017,PRD0017,Storage Box,Home & Kitchen,2,172.28,0.05,327.33,196.77,Standard,5,2024-03-26,No,3
ORD004887,2024-06-15,CUST00320,PRD0023,Dumbbells,Sports,2,137.68,0.1,247.82,84.76,Standard,8,2024-06-23,No,4
ORD004887,2024-06-15,CUST00320,PRD0022,Yoga Mat,Sports,1,144.12,0.0,144.12,85.98,Express,4,2024-06-19,No,5
ORD004888,2023-04-01,CUST00609,PRD0007,T-Shirt,Clothing,3,102.69,0.0,308.07,165.81,Standard,8,2023-04-09,No,4
ORD004888,2023-04-01,CUST00609,PRD0009,Jacket,Clothing,1,99.78,0.2,79.82,36.73,Express,3,2023-04-04,Yes,2
ORD004888,2023-04-01,CUST00609,PRD0001,Smartphone,Electronics,3,256.66,0.0,769.98,402.84,Express,3,2023-04-04,No,5
ORD004888,2023-04-01,CUST00609,PRD0018,Skincare Kit,Beauty,1,154.57,0.0,154.57,80.65,Standard,6,2023-04-07,No,4
ORD004889,2023-10-03,CUST00208,PRD0011,Dress,Clothing,3,237.5,0.15,605.62,111.28,Standard,4,2023-10-07,No,5
ORD004889,2023-10-03,CUST00208,PRD0017,Storage Box,Home & Kitchen,4,172.28,0.05,654.66,393.54,Standard,9,2023-10-12,No,3
ORD004890,2023-10-08,CUST00789,PRD0008,Jeans,Clothing,3,293.74,0.0,881.22,511.14,Standard,4,2023-10-12,No,4
ORD004891,2024-08-08,CUST00622,PRD0014,Blender,Home & Kitchen,2,137.7,0.1,247.86,109.78,Standard,5,2024-08-13,Yes,3
ORD004892,2024-05-01,CUST00091,PRD0018,Skincare Kit,Beauty,3,154.57,0.05,440.52,218.76,Same Day,1,2024-05-02,No,4
ORD004893,2024-01-14,CUST00884,PRD0022,Yoga Mat,Sports,2,144.12,0.05,273.83,157.55,Express,4,2024-01-18,No,5
ORD004894,2025-02-10,CUST00173,PRD0026,Fitness Tracker,Sports,3,225.89,0.1,609.9,142.23,Standard,5,2025-02-15,No,4
ORD004894,2025-02-10,CUST00173,PRD0004,Tablet,Electronics,4,382.63,0.15,1300.94,713.58,Standard,8,2025-02-18,No,4
ORD004894,2025-02-10,CUST00173,PRD0010,Sneakers,Clothing,2,218.68,0.05,415.49,117.97,Express,4,2025-02-14,No,4
ORD004895,2023-12-22,CUST00159,PRD0001,Smartphone,Electronics,2,256.66,0.05,487.65,242.89,Express,3,2023-12-25,No,5
ORD004895,2023-12-22,CUST00159,PRD0006,Camera,Electronics,3,233.09,0.25,524.45,274.25,Express,2,2023-12-24,No,3
ORD004896,2022-01-30,CUST00562,PRD0018,Skincare Kit,Beauty,1,154.57,0.2,123.66,49.74,Standard,9,2022-02-08,No,4
ORD004896,2022-01-30,CUST00562,PRD0022,Yoga Mat,Sports,1,144.12,0.0,144.12,85.98,Standard,7,2022-02-06,No,4
ORD004896,2022-01-30,CUST00562,PRD0007,T-Shirt,Clothing,2,102.69,0.0,205.38,110.54,Express,4,2022-02-03,No,4
ORD004896,2022-01-30,CUST00562,PRD0003,Headphones,Electronics,4,244.54,0.05,929.25,284.89,Standard,5,2022-02-04,No,5
ORD004897,2024-10-07,CUST00076,PRD0010,Sneakers,Clothing,3,218.68,0.05,623.24,176.96,Standard,5,2024-10-12,No,4
ORD004897,2024-10-07,CUST00076,PRD0012,Hoodie,Clothing,4,98.45,0.1,354.42,77.5,Same Day,1,2024-10-08,No,5
ORD004897,2024-10-07,CUST00076,PRD0017,Storage Box,Home & Kitchen,3,172.28,0.0,516.84,321.0,Express,3,2024-10-10,No,5
ORD004898,2023-08-03,CUST00214,PRD0003,Headphones,Electronics,4,244.54,0.0,978.16,333.8,Express,2,2023-08-05,No,4
ORD004898,2023-08-03,CUST00214,PRD0005,Smartwatch,Electronics,3,314.64,0.0,943.92,498.21,Express,2,2023-08-05,No,4
ORD004898,2023-08-03,CUST00214,PRD0016,Lamp,Home & Kitchen,4,211.91,0.0,847.64,406.4,Express,4,2023-08-07,No,5
ORD004899,2022-10-19,CUST00323,PRD0023,Dumbbells,Sports,4,137.68,0.0,550.72,224.6,Standard,5,2022-10-24,No,4
ORD004900,2024-02-18,CUST00655,PRD0017,Storage Box,Home & Kitchen,2,172.28,0.05,327.33,196.77,Express,3,2024-02-21,No,5
ORD004901,2022-02-16,CUST00344,PRD0002,Laptop,Electronics,1,252.23,0.1,227.01,91.24,Standard,9,2022-02-25,No,5
ORD004902,2025-07-02,CUST00223,PRD0020,Makeup Set,Beauty,2,161.81,0.15,275.08,122.36,Standard,7,2025-07-09,No,5
ORD004903,2023-03-07,CUST00886,PRD0015,Bedding,Home & Kitchen,4,100.7,0.0,402.8,222.64,Same Day,1,2023-03-08,No,5
ORD004903,2023-03-07,CUST00886,PRD0024,Running Shoes,Sports,2,271.75,0.05,516.32,225.22,Standard,4,2023-03-11,No,4
ORD004904,2023-01-31,CUST00257,PRD0003,Headphones,Electronics,2,244.54,0.0,489.08,166.9,Standard,6,2023-02-06,No,4
ORD004905,2023-02-20,CUST00164,PRD0021,Hair Dryer,Beauty,2,143.53,0.0,287.06,183.9,Standard,5,2023-02-25,No,5
ORD004906,2023-05-11,CUST00257,PRD0003,Headphones,Electronics,3,244.54,0.0,733.62,250.35,Standard,8,2023-05-19,No,4
ORD004906,2023-05-11,CUST00257,PRD0007,T-Shirt,Clothing,2,102.69,0.05,195.11,100.27,Standard,5,2023-05-16,No,3
ORD004906,2023-05-11,CUST00257,PRD0009,Jacket,Clothing,1,99.78,0.1,89.8,46.71,Express,2,2023-05-13,Yes,3
ORD004907,2025-05-08,CUST00585,PRD0023,Dumbbells,Sports,4,137.68,0.05,523.18,197.06,Standard,7,2025-05-15,No,5
ORD004907,2025-05-08,CUST00585,PRD0010,Sneakers,Clothing,4,218.68,0.0,874.72,279.68,Same Day,1,2025-05-09,No,5
ORD004908,2022-01-05,CUST00052,PRD0011,Dress,Clothing,3,237.5,0.1,641.25,146.91,Standard,4,2022-01-09,No,3
ORD004908,2022-01-05,CUST00052,PRD0013,Cookware Set,Home & Kitchen,4,56.91,0.05,216.26,131.18,Standard,8,2022-01-13,No,5
ORD004909,2024-10-26,CUST00181,PRD0022,Yoga Mat,Sports,3,144.12,0.1,389.12,214.7,Express,4,2024-10-30,No,4
ORD004909,2024-10-26,CUST00181,PRD0024,Running Shoes,Sports,2,271.75,0.0,543.5,252.4,Standard,9,2024-11-04,No,5
ORD004910,2023-07-13,CUST00793,PRD0022,Yoga Mat,Sports,4,144.12,0.2,461.18,228.62,Express,4,2023-07-17,No,5
ORD004910,2023-07-13,CUST00793,PRD0024,Running Shoes,Sports,3,271.75,0.05,774.49,337.84,Express,4,2023-07-17,No,5
ORD004911,2024-01-04,CUST00434,PRD0025,Bicycle,Sports,2,420.47,0.05,798.89,485.27,Standard,5,2024-01-09,No,4
ORD004911,2024-01-04,CUST00434,PRD0020,Makeup Set,Beauty,2,161.81,0.0,323.62,170.9,Same Day,1,2024-01-05,Yes,3
ORD004912,2023-10-26,CUST00790,PRD0007,T-Shirt,Clothing,1,102.69,0.15,87.29,39.87,Standard,9,2023-11-04,No,5
ORD004913,2023-11-23,CUST00762,PRD0017,Storage Box,Home & Kitchen,3,172.28,0.0,516.84,321.0,Standard,4,2023-11-27,No,3
ORD004914,2024-08-15,CUST00139,PRD0002,Laptop,Electronics,3,252.23,0.0,756.69,349.38,Standard,9,2024-08-24,No,3
ORD004914,2024-08-15,CUST00139,PRD0017,Storage Box,Home & Kitchen,4,172.28,0.1,620.21,359.09,Standard,5,2024-08-20,No,5
ORD004914,2024-08-15,CUST00139,PRD0014,Blender,Home & Kitchen,1,137.7,0.0,137.7,68.66,Express,3,2024-08-18,No,5
ORD004915,2023-11-11,CUST00010,PRD0016,Lamp,Home & Kitchen,1,211.91,0.05,201.31,91.0,Express,2,2023-11-13,No,5
ORD004916,2022-08-29,CUST00813,PRD0021,Hair Dryer,Beauty,1,143.53,0.25,107.65,56.07,Express,4,2022-09-02,No,4
ORD004916,2022-08-29,CUST00813,PRD0002,Laptop,Electronics,3,252.23,0.05,718.86,311.55,Standard,9,2022-09-07,No,4
ORD004917,2025-02-07,CUST00662,PRD0020,Makeup Set,Beauty,1,161.81,0.1,145.63,69.27,Express,2,2025-02-09,No,4
ORD004918,2025-01-09,CUST00700,PRD0026,Fitness Tracker,Sports,4,225.89,0.0,903.56,280.0,Same Day,1,2025-01-10,No,5
ORD004919,2024-01-02,CUST00228,PRD0008,Jeans,Clothing,2,293.74,0.05,558.11,311.39,Same Day,1,2024-01-03,No,5
ORD004920,2023-06-19,CUST00823,PRD0020,Makeup Set,Beauty,2,161.81,0.1,291.26,138.54,Standard,8,2023-06-27,Yes,1
